gameType,accuracy,score,completionTime,attempts,incorrectAttempts,correctAnswers,completionRate,previousDifficulty,recommendedDifficulty
pattern_recognition,0.92,200,15.7,5,0,5,1.0,hard,hard
object_recognition,0.67,118,34.9,8,2,6,0.87,easy,medium
daily_routine_recall,0.9,200,25.0,7,0,7,1.0,medium,hard
object_recognition,0.72,103,52.4,8,3,5,0.97,hard,medium
daily_routine_recall,0.85,200,20.2,7,0,7,1.0,medium,hard
daily_routine_recall,0.82,200,20.0,7,0,7,1.0,hard,hard
object_recognition,0.22,10,75.4,14,3,11,0.48,easy,easy
daily_routine_recall,0.68,108,45.4,6,1,5,0.88,hard,medium
pattern_recognition,0.64,98,53.2,10,2,8,0.89,easy,medium
memory_match,0.63,121,30.0,8,1,7,0.84,medium,medium
pattern_recognition,0.38,15,47.8,12,5,7,0.85,easy,easy
pattern_recognition,0.98,200,11.1,4,0,4,1.0,medium,hard
object_recognition,0.92,200,12.2,5,1,4,1.0,easy,hard
pattern_recognition,0.99,195,31.9,6,0,6,1.0,hard,hard
pattern_recognition,0.78,105,53.1,12,3,9,0.84,easy,medium
pattern_recognition,0.82,200,17.6,5,1,4,1.0,hard,hard
object_recognition,0.85,189,29.2,8,1,7,1.0,hard,hard
daily_routine_recall,0.64,98,53.9,8,2,6,0.97,easy,medium
daily_routine_recall,0.46,18,90.4,15,6,9,0.8,medium,easy
daily_routine_recall,0.66,116,36.4,11,2,9,0.98,hard,medium
object_recognition,0.68,117,36.1,12,3,9,0.87,hard,medium
memory_match,0.22,10,99.2,15,5,10,0.45,medium,easy
daily_routine_recall,0.53,21,95.6,17,7,10,0.67,hard,easy
daily_routine_recall,0.84,200,16.8,6,0,6,1.0,easy,hard
daily_routine_recall,0.65,104,47.6,7,1,6,0.88,medium,medium
object_recognition,0.98,190,33.8,7,1,6,1.0,medium,hard
pattern_recognition,0.92,191,30.6,7,0,7,1.0,easy,hard
daily_routine_recall,0.56,22,52.5,16,6,10,0.78,easy,easy
daily_routine_recall,0.75,111,45.5,9,1,8,0.97,hard,medium
object_recognition,0.96,200,18.3,5,0,5,1.0,easy,hard
object_recognition,0.69,123,30.1,9,1,8,0.93,easy,medium
object_recognition,0.35,14,77.4,15,6,9,0.45,easy,easy
daily_routine_recall,0.96,200,14.3,5,0,5,1.0,medium,hard
daily_routine_recall,0.72,107,48.4,7,1,6,0.81,easy,medium
memory_match,0.94,200,17.7,5,0,5,1.0,medium,hard
pattern_recognition,0.83,200,18.6,7,1,6,1.0,easy,hard
pattern_recognition,0.5,20,107.3,16,5,11,0.76,hard,easy
daily_routine_recall,0.93,200,14.8,4,0,4,1.0,hard,hard
daily_routine_recall,0.86,200,13.1,9,2,7,1.0,hard,hard
memory_match,0.58,23,45.8,14,3,11,0.56,easy,medium
daily_routine_recall,0.75,120,36.6,8,1,7,0.85,medium,medium
pattern_recognition,0.61,112,37.3,8,1,7,0.91,easy,medium
object_recognition,0.74,102,54.6,7,2,5,0.98,medium,medium
daily_routine_recall,0.84,200,18.6,7,0,7,1.0,medium,hard
memory_match,0.33,13,69.2,13,3,10,0.52,easy,easy
object_recognition,0.75,127,29.6,8,1,7,0.99,medium,medium
memory_match,0.81,131,28.8,7,1,6,0.83,hard,medium
memory_match,0.67,104,49.0,8,2,6,0.82,hard,medium
object_recognition,0.89,200,18.4,5,0,5,1.0,medium,hard
memory_match,0.36,14,52.4,18,7,11,0.65,hard,easy
memory_match,0.24,10,109.4,11,5,6,0.49,hard,easy
memory_match,0.72,114,41.1,11,2,9,0.92,hard,medium
pattern_recognition,0.94,200,10.6,4,0,4,1.0,easy,hard
daily_routine_recall,0.61,108,42.0,8,1,7,0.87,medium,medium
pattern_recognition,0.7,100,54.4,9,1,8,0.97,hard,medium
daily_routine_recall,0.97,200,21.8,5,0,5,1.0,medium,hard
object_recognition,0.82,111,49.9,7,2,5,0.9,easy,hard
memory_match,0.79,107,51.9,8,3,5,0.88,hard,easy
daily_routine_recall,0.25,10,70.1,17,6,11,0.8,medium,easy
pattern_recognition,0.9,200,23.4,4,0,4,1.0,hard,hard
object_recognition,0.87,197,25.7,6,0,6,1.0,hard,hard
daily_routine_recall,0.91,200,15.6,9,2,7,1.0,hard,hard
pattern_recognition,0.69,107,46.9,10,3,7,0.99,easy,medium
memory_match,0.83,200,11.8,5,0,5,1.0,hard,hard
memory_match,0.92,200,13.3,7,0,7,1.0,easy,hard
memory_match,0.66,113,39.6,8,2,6,1.0,medium,medium
pattern_recognition,0.69,101,52.2,7,1,6,0.8,easy,medium
daily_routine_recall,0.4,16,66.8,15,6,9,0.54,easy,easy
memory_match,0.66,116,36.8,7,1,6,0.98,easy,medium
object_recognition,0.67,100,52.9,11,2,9,0.96,easy,medium
pattern_recognition,0.36,14,90.6,12,5,7,0.73,medium,easy
object_recognition,0.41,16,102.6,12,3,9,0.51,easy,easy
memory_match,0.35,14,89.4,17,7,10,0.54,easy,easy
memory_match,0.28,11,83.6,11,5,6,0.73,easy,easy
object_recognition,0.95,200,14.9,5,0,5,1.0,hard,hard
daily_routine_recall,0.45,18,58.6,12,3,9,0.78,medium,easy
memory_match,0.66,110,42.3,10,1,9,0.86,hard,medium
memory_match,0.29,11,105.0,14,3,11,0.46,medium,medium
object_recognition,0.69,123,30.8,7,2,5,0.82,easy,medium
daily_routine_recall,0.79,128,31.0,11,3,8,0.99,easy,medium
daily_routine_recall,0.94,200,10.9,5,1,4,1.0,easy,hard
object_recognition,0.31,12,49.8,11,4,7,0.6,medium,easy
daily_routine_recall,0.82,177,33.7,6,2,4,1.0,hard,hard
memory_match,0.41,16,49.8,12,6,6,0.8,easy,easy
memory_match,0.84,200,18.3,4,0,4,1.0,easy,hard
object_recognition,0.2,10,72.5,15,6,9,0.47,easy,easy
pattern_recognition,0.82,200,15.1,6,1,5,1.0,hard,hard
object_recognition,0.66,111,41.4,10,1,9,0.81,easy,medium
pattern_recognition,0.85,200,23.6,5,1,4,1.0,hard,hard
memory_match,0.32,12,95.8,13,3,10,0.7,easy,easy
daily_routine_recall,0.86,200,22.7,5,0,5,1.0,medium,hard
daily_routine_recall,0.8,107,52.6,10,2,8,0.85,hard,easy
daily_routine_recall,0.81,121,38.7,8,1,7,0.83,easy,easy
object_recognition,0.9,200,24.0,4,0,4,1.0,easy,hard
pattern_recognition,0.45,18,104.3,16,6,10,0.71,easy,easy
memory_match,0.34,13,60.7,14,3,11,0.8,medium,easy
object_recognition,0.8,119,40.3,11,2,9,0.88,medium,hard
object_recognition,0.81,200,20.8,7,0,7,1.0,easy,hard
memory_match,0.73,109,46.5,10,3,7,0.96,medium,medium
daily_routine_recall,0.75,124,32.3,9,2,7,0.82,easy,medium
daily_routine_recall,0.88,191,29.4,4,0,4,1.0,hard,hard
object_recognition,0.93,191,31.1,6,0,6,1.0,medium,hard
pattern_recognition,0.39,15,58.6,13,4,9,0.65,easy,easy
pattern_recognition,0.91,200,15.1,6,0,6,1.0,easy,hard
memory_match,0.67,114,38.7,9,2,7,0.91,hard,medium
memory_match,0.52,20,56.1,15,5,10,0.8,easy,easy
daily_routine_recall,0.91,200,24.6,7,0,7,1.0,medium,hard
daily_routine_recall,0.65,115,37.0,9,2,7,0.91,easy,medium
pattern_recognition,0.81,184,29.9,6,0,6,1.0,hard,hard
memory_match,0.71,107,47.4,10,2,8,0.89,hard,medium
pattern_recognition,0.48,19,80.6,13,5,8,0.7,easy,easy
memory_match,0.56,22,95.0,13,5,8,0.85,easy,easy
memory_match,0.66,126,26.9,8,1,7,0.97,hard,medium
daily_routine_recall,0.93,188,32.6,7,0,7,1.0,easy,hard
object_recognition,0.52,20,50.4,11,4,7,0.44,medium,easy
daily_routine_recall,0.79,124,34.1,8,2,6,0.87,hard,hard
daily_routine_recall,0.93,186,33.7,7,0,7,1.0,hard,hard
daily_routine_recall,0.75,104,52.1,6,1,5,0.89,easy,medium
object_recognition,0.79,121,37.4,9,2,7,0.94,hard,hard
daily_routine_recall,0.6,119,30.7,7,2,5,0.83,hard,medium
daily_routine_recall,0.89,200,18.9,6,0,6,1.0,medium,hard
pattern_recognition,0.44,17,80.1,16,5,11,0.73,easy,easy
memory_match,0.83,200,10.8,6,0,6,1.0,easy,hard
pattern_recognition,0.65,113,38.2,8,1,7,0.87,medium,medium
memory_match,0.42,16,57.5,14,4,10,0.71,hard,easy
pattern_recognition,0.9,200,19.1,7,0,7,1.0,easy,hard
memory_match,0.85,197,25.4,6,0,6,1.0,easy,hard
pattern_recognition,0.84,200,17.0,5,0,5,1.0,hard,hard
daily_routine_recall,0.23,10,70.5,14,3,11,0.79,hard,easy
pattern_recognition,0.38,15,105.3,13,4,9,0.76,medium,easy
pattern_recognition,0.83,196,24.9,7,0,7,1.0,hard,hard
pattern_recognition,0.34,13,50.0,15,4,11,0.62,hard,easy
object_recognition,0.63,97,53.1,12,3,9,0.93,easy,medium
object_recognition,0.61,111,39.0,6,1,5,0.83,medium,medium
object_recognition,0.78,127,31.8,10,2,8,0.89,medium,hard
daily_routine_recall,0.41,16,74.0,10,4,6,0.81,easy,easy
daily_routine_recall,0.8,200,15.4,5,1,4,1.0,easy,hard
memory_match,0.79,130,28.3,10,1,9,0.91,easy,hard
object_recognition,0.21,10,78.4,12,3,9,0.69,easy,easy
pattern_recognition,0.7,104,50.7,6,1,5,1.0,hard,medium
pattern_recognition,0.8,134,25.9,11,2,9,0.93,easy,hard
daily_routine_recall,0.69,119,34.5,9,3,6,0.94,easy,medium
pattern_recognition,0.82,114,46.3,9,2,7,0.94,easy,hard
daily_routine_recall,0.29,11,47.3,11,4,7,0.45,medium,easy
daily_routine_recall,0.47,18,100.3,13,3,10,0.49,hard,easy
object_recognition,0.9,198,27.0,4,0,4,1.0,easy,hard
memory_match,0.89,182,34.2,5,0,5,1.0,hard,hard
pattern_recognition,0.91,200,21.2,5,0,5,1.0,easy,hard
daily_routine_recall,0.7,107,47.5,8,1,7,0.92,easy,medium
daily_routine_recall,0.96,200,14.2,7,0,7,1.0,easy,hard
pattern_recognition,0.96,195,30.1,7,2,5,1.0,hard,hard
object_recognition,0.32,12,63.8,12,6,6,0.48,medium,easy
memory_match,0.95,200,22.8,5,0,5,1.0,hard,hard
daily_routine_recall,0.82,200,13.9,5,1,4,1.0,easy,hard
object_recognition,0.41,16,108.6,17,6,11,0.55,medium,easy
daily_routine_recall,0.96,196,29.6,8,1,7,1.0,hard,hard
daily_routine_recall,0.98,200,15.1,7,0,7,1.0,hard,hard
daily_routine_recall,0.2,10,46.1,15,5,10,0.62,medium,hard
object_recognition,0.88,190,29.9,7,1,6,1.0,easy,hard
object_recognition,0.72,127,28.6,11,3,8,0.97,hard,medium
object_recognition,0.81,197,23.2,7,0,7,1.0,hard,hard
object_recognition,0.86,200,14.8,7,0,7,1.0,hard,hard
object_recognition,0.97,190,33.5,8,2,6,1.0,easy,hard
memory_match,0.38,15,108.0,17,6,11,0.56,hard,easy
pattern_recognition,0.97,192,32.3,7,0,7,1.0,medium,hard
object_recognition,0.91,200,19.7,9,2,7,1.0,medium,hard
daily_routine_recall,0.7,118,36.3,11,2,9,0.98,hard,medium
memory_match,0.88,190,29.6,8,2,6,1.0,medium,hard
object_recognition,0.26,10,57.3,12,6,6,0.52,hard,easy
pattern_recognition,0.96,200,16.8,5,0,5,1.0,easy,hard
memory_match,0.73,121,34.5,8,2,6,0.93,medium,medium
object_recognition,0.68,100,53.1,10,2,8,0.93,medium,medium
daily_routine_recall,0.52,20,82.3,10,4,6,0.53,medium,easy
memory_match,0.64,108,43.5,8,1,7,0.88,medium,medium
daily_routine_recall,0.35,14,107.0,16,5,11,0.5,easy,easy
daily_routine_recall,0.77,114,43.7,9,1,8,0.87,hard,medium
pattern_recognition,0.57,22,105.8,15,7,8,0.58,medium,easy
pattern_recognition,0.72,128,27.6,11,2,9,0.98,medium,medium
memory_match,0.76,103,54.9,9,1,8,0.98,hard,medium
object_recognition,0.52,20,60.7,16,6,10,0.43,hard,easy
pattern_recognition,0.99,200,18.7,8,1,7,1.0,medium,hard
daily_routine_recall,0.71,123,31.8,6,1,5,0.83,medium,medium
pattern_recognition,0.41,16,67.7,11,4,7,0.43,medium,easy
daily_routine_recall,1.0,200,27.5,6,0,6,1.0,hard,hard
daily_routine_recall,0.86,200,17.2,5,1,4,1.0,hard,hard
memory_match,0.29,11,94.2,12,3,9,0.75,easy,easy
object_recognition,0.48,19,48.3,12,5,7,0.84,medium,easy
daily_routine_recall,0.21,10,80.5,12,6,6,0.52,medium,easy
memory_match,0.67,108,44.2,6,1,5,0.89,hard,medium
memory_match,0.32,12,94.8,13,3,10,0.43,medium,easy
memory_match,0.94,200,19.8,6,0,6,1.0,easy,hard
daily_routine_recall,0.63,96,54.7,7,1,6,0.85,easy,medium
pattern_recognition,0.44,17,45.8,14,7,7,0.81,easy,easy
pattern_recognition,0.34,13,94.7,12,3,9,0.82,easy,easy
memory_match,0.69,119,34.6,11,3,8,0.83,hard,medium
object_recognition,0.82,182,31.1,5,0,5,1.0,hard,hard
pattern_recognition,0.48,19,58.9,11,5,6,0.47,medium,easy
object_recognition,0.89,191,29.8,4,0,4,1.0,hard,hard
object_recognition,0.61,105,44.7,12,3,9,0.99,hard,medium
daily_routine_recall,0.65,106,45.8,7,2,5,0.94,medium,medium
pattern_recognition,0.92,187,32.6,5,1,4,1.0,medium,hard
pattern_recognition,0.85,200,21.7,5,1,4,1.0,medium,hard
pattern_recognition,0.9,200,18.0,5,0,5,1.0,easy,hard
daily_routine_recall,0.98,200,20.7,7,0,7,1.0,easy,hard
daily_routine_recall,0.96,200,22.2,6,0,6,1.0,hard,hard
pattern_recognition,0.63,100,50.3,9,1,8,0.85,medium,medium
memory_match,0.95,200,17.1,6,0,6,1.0,medium,hard
object_recognition,0.34,13,53.1,14,4,10,0.65,easy,medium
memory_match,0.6,121,28.1,9,1,8,0.88,medium,medium
pattern_recognition,0.83,200,18.7,5,1,4,1.0,easy,hard
daily_routine_recall,0.65,105,46.3,9,3,6,0.83,hard,medium
memory_match,0.82,191,26.6,7,2,5,1.0,hard,hard
pattern_recognition,0.43,17,108.6,13,7,6,0.79,medium,easy
daily_routine_recall,0.88,200,19.1,6,0,6,1.0,hard,hard
daily_routine_recall,0.94,200,10.6,6,1,5,1.0,easy,hard
object_recognition,0.92,198,27.3,7,1,6,1.0,easy,hard
daily_routine_recall,0.87,200,21.7,5,0,5,1.0,easy,hard
daily_routine_recall,0.2,10,58.1,10,4,6,0.66,hard,easy
memory_match,0.26,10,103.1,10,4,6,0.49,hard,easy
pattern_recognition,0.29,11,104.8,15,6,9,0.75,hard,easy
pattern_recognition,0.34,13,104.1,13,3,10,0.69,easy,easy
object_recognition,0.54,21,85.9,13,3,10,0.42,hard,easy
memory_match,0.96,200,25.3,5,0,5,1.0,medium,hard
object_recognition,0.64,100,51.5,9,1,8,0.99,medium,medium
pattern_recognition,0.27,10,84.4,10,3,7,0.68,medium,easy
daily_routine_recall,0.94,198,28.1,5,1,4,1.0,easy,hard
daily_routine_recall,0.33,13,80.0,13,5,8,0.62,medium,easy
object_recognition,0.27,10,80.9,17,6,11,0.58,easy,easy
memory_match,0.78,121,37.2,10,1,9,0.89,medium,hard
daily_routine_recall,0.98,200,15.9,6,0,6,1.0,easy,hard
memory_match,0.81,115,44.9,9,3,6,0.85,hard,medium
memory_match,0.41,16,96.1,9,3,6,0.69,hard,medium
daily_routine_recall,0.81,189,27.3,5,0,5,1.0,easy,hard
memory_match,0.34,13,75.1,12,4,8,0.4,easy,easy
object_recognition,1.0,200,19.1,7,1,6,1.0,easy,hard
daily_routine_recall,0.96,200,15.7,6,0,6,1.0,easy,hard
daily_routine_recall,0.4,16,78.4,12,6,6,0.61,hard,easy
pattern_recognition,0.28,11,58.5,16,6,10,0.69,hard,easy
object_recognition,0.91,200,24.9,4,0,4,1.0,easy,hard
memory_match,0.73,116,39.7,7,2,5,0.93,medium,medium
pattern_recognition,0.93,200,16.1,7,0,7,1.0,hard,hard
memory_match,0.26,10,70.6,11,3,8,0.82,medium,easy
daily_routine_recall,0.89,192,29.4,4,0,4,1.0,medium,hard
object_recognition,0.54,21,104.8,16,6,10,0.64,medium,easy
memory_match,0.28,11,96.9,14,3,11,0.67,medium,easy
pattern_recognition,0.25,10,57.0,16,5,11,0.6,medium,easy
memory_match,0.53,21,82.1,15,7,8,0.49,medium,easy
object_recognition,0.83,197,24.4,4,0,4,1.0,hard,hard
memory_match,0.22,10,77.5,11,4,7,0.81,hard,easy
daily_routine_recall,0.88,198,25.8,7,1,6,1.0,hard,hard
object_recognition,0.86,200,15.2,4,0,4,1.0,hard,hard
daily_routine_recall,0.6,106,43.3,6,1,5,0.8,easy,medium
daily_routine_recall,0.74,119,37.8,6,1,5,0.97,hard,medium
object_recognition,0.76,127,31.0,7,1,6,0.82,easy,easy
daily_routine_recall,0.62,124,26.3,8,2,6,0.94,hard,medium
daily_routine_recall,0.75,115,41.6,7,2,5,0.85,medium,medium
memory_match,0.33,13,101.7,12,3,9,0.65,hard,easy
memory_match,0.94,185,35.0,5,0,5,1.0,medium,hard
pattern_recognition,0.66,100,52.8,9,2,7,0.89,hard,medium
memory_match,0.67,109,43.3,11,3,8,0.9,easy,medium
daily_routine_recall,0.34,13,102.3,15,7,8,0.71,hard,easy
object_recognition,0.88,200,10.7,5,0,5,1.0,hard,hard
pattern_recognition,0.64,114,37.1,11,3,8,0.89,hard,medium
memory_match,0.54,21,63.7,13,7,6,0.82,easy,easy
pattern_recognition,0.96,195,30.5,7,0,7,1.0,easy,hard
pattern_recognition,0.35,14,47.4,11,3,8,0.73,medium,easy
memory_match,0.66,116,36.9,12,3,9,0.87,easy,medium
memory_match,0.38,15,64.0,10,4,6,0.71,medium,easy
daily_routine_recall,0.78,117,41.3,7,1,6,0.89,easy,hard
daily_routine_recall,0.56,22,70.5,14,3,11,0.69,medium,easy
pattern_recognition,0.91,200,19.4,9,2,7,1.0,hard,hard
object_recognition,0.92,187,32.9,7,0,7,1.0,hard,hard
daily_routine_recall,0.84,197,24.8,5,0,5,1.0,easy,hard
daily_routine_recall,0.95,196,29.7,9,2,7,1.0,medium,medium
object_recognition,0.31,12,85.0,9,3,6,0.71,medium,easy
object_recognition,0.91,200,12.1,6,0,6,1.0,medium,hard
object_recognition,0.92,200,13.0,7,0,7,1.0,easy,hard
pattern_recognition,0.9,200,17.5,4,0,4,1.0,hard,hard
memory_match,0.56,22,74.8,12,4,8,0.45,easy,easy
object_recognition,0.56,22,52.1,13,5,8,0.82,easy,easy
pattern_recognition,0.65,126,26.0,10,2,8,0.8,hard,medium
object_recognition,0.98,200,10.5,8,1,7,1.0,medium,hard
daily_routine_recall,0.55,22,89.6,11,5,6,0.8,easy,easy
pattern_recognition,0.91,189,31.4,7,0,7,1.0,easy,hard
pattern_recognition,0.94,200,19.8,5,0,5,1.0,easy,hard
object_recognition,0.27,10,68.3,12,5,7,0.63,medium,easy
memory_match,0.34,13,61.7,11,4,7,0.59,medium,easy
memory_match,0.69,107,46.4,12,3,9,0.83,easy,medium
object_recognition,0.52,20,72.7,9,3,6,0.59,hard,easy
memory_match,0.92,199,26.6,6,2,4,1.0,hard,hard
pattern_recognition,0.97,200,26.6,6,0,6,1.0,easy,hard
memory_match,0.8,114,45.8,7,1,6,0.91,easy,hard
daily_routine_recall,0.61,120,29.1,8,1,7,0.93,easy,medium
memory_match,0.76,119,38.6,7,1,6,0.82,medium,medium
daily_routine_recall,0.29,11,103.4,11,3,8,0.81,hard,easy
pattern_recognition,0.93,200,10.8,7,2,5,1.0,medium,hard
memory_match,0.24,10,85.8,11,3,8,0.69,medium,easy
daily_routine_recall,0.37,14,61.3,12,4,8,0.83,hard,easy
daily_routine_recall,0.5,20,74.8,13,6,7,0.76,easy,easy
object_recognition,0.83,200,15.3,6,0,6,1.0,hard,hard
pattern_recognition,0.75,124,32.3,7,2,5,0.86,hard,medium
pattern_recognition,0.91,200,21.3,5,0,5,1.0,easy,hard
object_recognition,0.94,187,34.0,5,0,5,1.0,easy,hard
object_recognition,0.29,11,52.4,14,4,10,0.67,hard,easy
memory_match,0.94,200,19.3,5,0,5,1.0,hard,hard
object_recognition,0.88,184,32.8,7,0,7,1.0,hard,hard
object_recognition,0.81,180,31.7,6,1,5,1.0,medium,hard
object_recognition,0.63,101,49.4,11,3,8,0.95,hard,medium
object_recognition,0.27,10,56.0,13,6,7,0.62,medium,easy
daily_routine_recall,0.29,11,89.8,13,5,8,0.56,easy,easy
pattern_recognition,0.71,107,47.6,10,1,9,0.89,medium,medium
daily_routine_recall,0.43,17,67.0,11,3,8,0.42,hard,easy
daily_routine_recall,0.21,10,63.1,13,6,7,0.65,easy,easy
pattern_recognition,0.39,15,71.6,12,3,9,0.46,medium,easy
daily_routine_recall,0.63,117,34.0,10,3,7,0.99,easy,medium
object_recognition,0.88,200,21.0,5,1,4,1.0,medium,hard
object_recognition,0.72,128,27.3,11,2,9,0.97,medium,medium
object_recognition,0.87,200,18.1,7,0,7,1.0,easy,hard
pattern_recognition,0.83,184,30.8,5,0,5,1.0,easy,hard
pattern_recognition,0.83,200,10.2,4,0,4,1.0,hard,hard
daily_routine_recall,0.98,198,29.9,4,0,4,1.0,medium,hard
object_recognition,0.84,189,28.8,4,0,4,1.0,medium,hard
object_recognition,0.69,125,29.0,10,1,9,0.81,easy,medium
object_recognition,0.9,189,31.4,4,0,4,1.0,medium,hard
pattern_recognition,0.76,120,37.8,9,1,8,0.81,easy,medium
pattern_recognition,0.62,116,34.8,9,1,8,0.93,hard,medium
object_recognition,0.71,125,29.3,7,1,6,0.85,easy,easy
object_recognition,0.85,180,33.9,4,0,4,1.0,hard,hard
pattern_recognition,0.77,129,28.1,10,3,7,0.81,hard,medium
pattern_recognition,0.7,126,28.2,11,2,9,0.99,easy,medium
pattern_recognition,0.29,11,72.6,17,7,10,0.53,hard,easy
object_recognition,1.0,200,11.0,6,2,4,1.0,medium,hard
memory_match,0.21,10,66.2,11,4,7,0.41,hard,easy
memory_match,0.35,14,47.0,13,3,10,0.48,easy,easy
memory_match,0.3,12,102.0,15,5,10,0.67,medium,easy
daily_routine_recall,0.83,200,16.5,5,0,5,1.0,easy,hard
pattern_recognition,0.21,10,105.8,18,7,11,0.42,medium,easy
daily_routine_recall,0.64,122,29.2,9,1,8,0.83,hard,medium
pattern_recognition,0.78,111,47.8,8,2,6,1.0,medium,hard
pattern_recognition,0.55,22,91.6,11,4,7,0.49,easy,easy
object_recognition,0.84,200,21.1,5,1,4,1.0,easy,hard
object_recognition,0.71,118,36.4,8,2,6,0.92,hard,medium
pattern_recognition,0.88,200,10.9,5,0,5,1.0,easy,hard
object_recognition,0.53,21,75.4,17,6,11,0.48,easy,easy
object_recognition,0.64,107,44.7,8,3,5,0.99,medium,medium
memory_match,0.95,200,24.2,6,0,6,1.0,hard,hard
daily_routine_recall,0.86,190,28.6,6,0,6,1.0,medium,hard
object_recognition,0.62,110,40.4,11,3,8,0.99,easy,medium
daily_routine_recall,0.2,10,82.2,11,5,6,0.74,medium,easy
memory_match,0.54,21,45.3,13,6,7,0.41,easy,easy
object_recognition,0.57,22,59.4,12,4,8,0.63,easy,easy
pattern_recognition,0.68,127,26.3,7,1,6,0.86,hard,medium
memory_match,0.89,200,20.3,4,0,4,1.0,medium,hard
object_recognition,0.96,186,34.8,8,2,6,1.0,easy,hard
object_recognition,0.62,113,37.1,7,2,5,0.93,easy,medium
pattern_recognition,0.75,112,44.6,10,1,9,0.85,hard,medium
memory_match,0.81,133,27.0,10,2,8,0.95,medium,hard
memory_match,0.41,16,69.8,15,4,11,0.54,hard,easy
daily_routine_recall,0.61,120,29.5,10,2,8,0.97,medium,medium
daily_routine_recall,0.87,197,26.0,8,2,6,1.0,hard,hard
memory_match,0.85,191,28.2,7,2,5,1.0,medium,hard
memory_match,0.91,200,25.6,5,1,4,1.0,hard,medium
pattern_recognition,0.76,132,25.7,8,1,7,0.89,medium,medium
daily_routine_recall,0.61,114,35.9,7,1,6,0.99,hard,medium
object_recognition,0.89,200,24.0,5,0,5,1.0,medium,hard
daily_routine_recall,0.64,124,27.8,9,1,8,0.84,hard,medium
object_recognition,0.62,107,43.6,12,3,9,0.84,medium,medium
object_recognition,0.3,12,50.0,15,5,10,0.43,hard,easy
daily_routine_recall,0.41,16,61.1,13,7,6,0.84,hard,easy
memory_match,0.31,12,54.3,14,4,10,0.72,easy,easy
memory_match,0.92,185,33.8,6,1,5,1.0,easy,hard
memory_match,0.46,18,70.5,14,6,8,0.84,easy,easy
daily_routine_recall,0.39,15,70.4,14,6,8,0.78,hard,easy
object_recognition,0.74,130,26.3,7,2,5,0.83,hard,medium
memory_match,0.45,18,72.9,12,4,8,0.73,hard,easy
pattern_recognition,0.94,200,24.0,7,0,7,1.0,easy,hard
pattern_recognition,1.0,198,30.6,8,1,7,1.0,easy,hard
memory_match,0.99,200,16.2,7,0,7,1.0,medium,hard
memory_match,0.52,20,89.2,14,5,9,0.63,hard,easy
pattern_recognition,0.4,16,102.8,13,3,10,0.49,medium,easy
object_recognition,0.83,193,26.3,4,0,4,1.0,hard,hard
daily_routine_recall,0.81,200,15.1,5,0,5,1.0,hard,hard
memory_match,0.32,12,54.7,14,3,11,0.83,medium,easy
memory_match,0.36,14,67.6,12,5,7,0.41,easy,easy
pattern_recognition,0.25,10,100.2,9,3,6,0.56,hard,easy
memory_match,0.54,21,108.4,16,5,11,0.65,easy,easy
pattern_recognition,0.67,110,42.5,9,2,7,0.81,easy,medium
daily_routine_recall,0.7,106,48.3,10,2,8,0.92,hard,medium
daily_routine_recall,0.73,119,36.6,7,2,5,0.93,easy,medium
daily_routine_recall,0.29,11,72.2,14,4,10,0.54,hard,easy
daily_routine_recall,0.3,12,59.1,13,7,6,0.66,medium,easy
memory_match,0.76,107,50.8,8,3,5,0.83,medium,medium
memory_match,0.79,106,52.3,10,2,8,0.83,hard,medium
object_recognition,0.94,200,17.8,8,2,6,1.0,easy,hard
daily_routine_recall,0.78,123,35.4,10,1,9,1.0,hard,hard
memory_match,0.75,105,52.0,7,2,5,0.81,hard,medium
daily_routine_recall,0.74,109,47.9,8,2,6,0.85,medium,medium
object_recognition,0.81,105,54.9,10,1,9,0.85,medium,medium
object_recognition,0.85,200,20.0,7,0,7,1.0,medium,hard
pattern_recognition,0.82,200,22.4,7,0,7,1.0,easy,hard
daily_routine_recall,0.61,106,43.1,6,1,5,0.96,medium,medium
daily_routine_recall,0.79,123,35.8,10,1,9,0.99,medium,hard
object_recognition,0.25,10,103.7,14,6,8,0.77,medium,easy
object_recognition,0.26,10,47.5,14,3,11,0.53,medium,easy
daily_routine_recall,0.94,200,23.9,5,0,5,1.0,medium,hard
daily_routine_recall,0.74,105,51.4,9,3,6,0.92,easy,medium
pattern_recognition,0.86,200,15.0,5,0,5,1.0,easy,hard
pattern_recognition,0.34,13,56.0,15,5,10,0.54,easy,easy
